Direction,Stop Name,Stop Name Marathi,,,,,
UP,Kusgaon Jilha Parishad Shala,कुसगांव जिल्हा परिषद शाळा,,,,,
UP,Vadarvasti,वडारवस्ती,,,,,
UP,Kusgaon,कुसगांव,,,,,
UP,Gagalwadi,गंगलवाडी,,,,,
UP,Shiwapurbaug,शिवापूर बाग,,,,,
UP,Ramnagari,रामनगरी,,,,,
UP,Gaymukh,गायमुख,,,,,
UP,Bhumkarnagar,भुमकरनगर,,,,,
UP,Bhumkarnagar complex,भुमकरनगर कॉम्पलेक्स,,,,,
UP,Ajinkyatara,अजिंक्यतारा,,,,,
UP,Pari Company,पारी कंपनी,,,,,
UP,Radhika Society,राधीका सोसायटी,,,,,
UP,Jadhavwadi Khadakwasla Road,जाधववाडी खडकवासला रोड ,,,,,
UP,CWPRS,सीडब्लूपीआरएस,,,,,
UP,Kirkatwadi Phata,किरकटवाडी फाटा,,,,,
UP,Kolhewadi,कोल्हेवाडी,,,,,
UP,Mukainagar,मुकाईनगर,,,,,
UP,Lamanvasti,लमाणवस्ती,,,,,
UP,Khadakwaslagaon,खडकवासलागांव,,,,,
UP,Khadakwasla Dharan,खडकवासला धरण,,,,,
UP,Ambegaon,आंबेगांव,,,,,
UP,Kshatrunjay Mandir,शत्रुंजय मंदिर,,,,,
UP,Charadhar shala,चारधार शाळा,,,,,
UP,Hariprasad Bungalow,हरिप्रसाद बंगला,,,,,
UP,Bhushan Society,भूषण सोसायटी,,,,,
UP,Sachchai Mata Mandir,सच्चाई माता मंदिर,,,,,
UP,Sadhwi Kendra,साध्वी केंद्र,,,,,
UP,Dugad Farm,दुगड फार्म,,,,,
UP,Agam Mandir,आगम मंदिर,,,,,
UP,Agam Mandir Paytha,आगम मंदिर पायथा,,,,,
UP,Taljai Pathar,तळजाई पठार,,,,,
UP,Shankar Darshan Society,शंकर दर्शन सोसायटी,,,,,
UP,Hatti Chowk,हत्ती चौक,,,,,
UP,Sambhajinagar Dhankawadi,संभाजीनगर धनकवडी,,,,,
UP,Gaimukh,गायमुख,,,,,
UP,Pimprigaon,पिंपरीगाव,,,,,
UP,Ashok Talkies,अशोक टॉकीज,,,,,
UP,Jayhind Highschool,जयहिंद स्कुल,,,,,
UP,Jijamata Hospital,जिजामाता हॉस्पिटल,,,,,
UP,Karachi Chowk,कराची चौक,,,,,
UP,Lal Mandir,लाल मंदिर,,,,,
UP,Morwadi Chowk,मोरवाडी चौक,,,,,
UP,Nehrunagar Corner,नेहरूनगर कॉर्नर,,,,,
UP,C Prabhag Karyalay,क प्रभाग कार्यालय,,,,,
UP,Abhi Chemical,अभि केमीकल,,,,,
UP,Jayanand Khira,जयानंद खिरा,,,,,
UP,Tulsi Chemicals,तुलसी केमीकल,,,,,
UP,Agnishamak Kendra Landewadi,अग्नीशामक केंद्र लांडेवाडी ,,,,,
UP,Gavhanevasti Bhosari,गव्हाणेवस्ती भोसरी,,,,,
UP,PMT Chowk Bhosari,पीएमटी चौक भोसरी,,,,,
UP,Maharashtra Chowk,महाराष्ट्र चौक,,,,,
UP,Shastri Chowk,शास्त्री चौक,,,,,
UP,Durvankur Mangal Karyalay,दुर्वांकर मंगल कार्यालय,,,,,
UP,Banacha Odha,बनाचा ओढा,,,,,
UP,Gajanan Maharaj Mandir Alandi Road,गजानन महाराज मंदिर आळंदी रोड,,,,,
UP,Krushna Mandir Nigdi,कृष्ण मंदिर निगडी,,,,,
UP,Vahtuknagari,वाहतूकनगरी,,,,,
UP,Appughar Corner,अप्पुघर कॉर्नर,,,,,
UP,Mukbadhir Shala,मुकबधीर शाळा,,,,,
UP,Durgesh Mandir,दुर्गेश मंदिर,,,,,
UP,Vedant Dairy,वेदांत डेअरी,,,,,
UP,Ganesh Talav,गणेश तलाव,,,,,
UP,Patidar Bhavan,पाटीदार भवन,,,,,
UP,Hegdewar Bhavan,हेगडेवार भवन,,,,,
UP,Akurdi Police Chowky,आकुर्डी पोलीस चौकी,,,,,
UP,Akurdi Railway Station,आकुर्डी रेल्वे स्टेशन,,,,,
UP,PCP College Chowk,पीसीपी कॉलेज चौक,,,,,
UP,Dharmaraj Chowk,धर्मराज चौक,,,,,
UP,DY Patil College Akurdi,डी वाय पाटील कॉलेज आकुर्डी,,,,,
UP,Walhekarwadi Corner,वाल्हेकर वाडी फाटा,,,,,
UP,Ravet Basket Pul,रावेत बास्केट पूल,,,,,
UP,Big India,बिग इंडीया,,,,,
UP,Sindhunagar,सिंधुनगर,,,,,
UP,A Ward Office,अ वॉर्ड ऑफिस,,,,,
UP,Trimurti Hall,त्रिमुर्तीहॉल,,,,,
UP,Ashoka Bungalow,अशोका बंगला,,,,,
UP,Jiveshwar Society,जिव्हेश्वर सोसायटी,,,,,
UP,Bijalinagar Corner,बिजलीनगर कॉर्नर,,,,,
UP,Prachi Apartment,प्राची अर्पाटमेंट,,,,,
UP,Sambhaji Chowk,संभाजी चौक,,,,,
UP,Pradhikaran Police Chowky,प्राधिकरण पोलीसचौकी,,,,,
UP,Gavali Matha,गवळी माथा,,,,,
UP,Ganeshnagar Telco Road,गणेशनगर टेल्को रोड ,,,,,
UP,Power House Indrayninagar,पॉवर हाऊस इंद्रायणी नगर ,,,,,
UP,Indrayaninagar Corner,इंद्रायणीनगर कॉर्नर,,,,,
UP,Century Enka Company,सेच्युरीऐन्का कंपनी,,,,,
UP,Electronic Sadan,इलेक्ट्रॉनिक सदन,,,,,
UP,Midc Office,एमआयडीसी ऑफीस,,,,,
UP,Mohannagar Chinchwad,मोहननगर चिंचवड ,,,,,
UP,Sangvi College,संघवी कॉलेज,,,,,
UP,Exide Battery,एक्ससाईड बॅटरी,,,,,
UP,Ksb Chowk,केएसबी चौक,,,,,
UP,Telco Company,टेल्को कंपनी,,,,,
UP,Telco Hostel,टेल्को होस्टेल,,,,,
UP,Yashwantnagar Telco Road,यशवंतनगर टेल्को रोड ,,,,,
UP,Ordinance Factory,ऑर्डनन्स फॅक्टरी,,,,,
UP,Bank Of India Dehuroad,बँक ऑफ इंडीया देहूरोड,,,,,
UP,Dehuroad Bazar,देहूरोड बाजार,,,,,
UP,Gurudwara,गुरूद्वार,,,,,
UP,Judson Highschool,ज्युडसन हायस्कुल,,,,,
UP,Dehuroad Police Lane,देहूरोड पोलीस लाईन,,,,,
UP,Central Restaurant,सेन्ट्रल रेस्टॉरन्ट,,,,,
UP,Krushna Mandir Dehu Road,कृष्ण मंदिर देहूरोड,,,,,
UP,Indrayani Darshan,इंद्रायणी दर्शन,,,,,
UP,Bhegdewadi Phata,भेगडेवाडी फाटा,,,,,
UP,Amarjai Mandir,अमरजाई मंदिर,,,,,
UP,Shankarwadi,शंकरवाडी,,,,,
UP,Poona Poultry,पूना पोल्ट्री,,,,,
UP,Somatne Phata,सोमाटणेफाटा,,,,,
UP,Gruhaprakalp,गृहप्रकल्प,,,,,
UP,Talegaon Khind,तळेगांव खिंड,,,,,
UP,Vipraj Company,विप्रज कंपनी,,,,,
UP,Bhandari Hospital,भंडारी हॉस्पीटल,,,,,
UP,Maruti Mandir Talegaondabhade Road,मारुती मंदिर तळेगावदाभाडें रोड,,,,,
UP,Jijamata Chowk,जिजामाता चौक,,,,,
UP,Talegaon Nagarparishad,तळेगांव नगरपरिषद,,,,,
UP,Nutan Vidyalaya,नुतन विद्यालय,,,,,
UP,Talegaon Station,तळेगांव स्टेशन,,,,,
UP,Eagle Company,ईगल फ्लास्क,,,,,
UP,Talegaon Dhabhade Petrol Pump,तळेगावदाभाडें पेट्रोल पंप,,,,,
UP,Samarth Vidyalay,समर्थ विद्यालय,,,,,
UP,Paisa Fund,पैसा फंड,,,,,
UP,Swarajnagari,स्वराजनगरी,,,,,
UP,Vadgaonmawal Phata,वडगांव मावळ फाटा,,,,,
UP,Ambi Phata,आंबी फाटा,,,,,
UP,Dy Patil College Vadgaonmawal,डी.वाय.पाटील कॉलेज वडगांवमावळ,,,,,
UP,Begdewadi Phata,बेगडेवाडी फाटा,,,,,
UP,Talegaon General Hospital,तळेगाव जनरल हॉस्‍पीटल,,,,,
UP,Shivaji Chowk Talegaon Dhabhade Road,शिवाजी चौक तळेगाव दाभाडे रोड,,,,,
UP,Saraswati Shala,सरस्वती शाळा,,,,,
UP,Indrayani Karyalay Navlakh Umbre Road,इंद्रायणी कार्यालय नवलाख उंबरे रोड,,,,,
UP,Warhade Phata,वऱ्हाडे फाटा,,,,,
UP,Sunrise Residency,सनराईज रेसिडेन्सी,,,,,
UP,Sairang Dhaba,साईरंग ढाबा,,,,,
UP,Ambigaon,आंबीगांव,,,,,
UP,Gurudatta Fabricators,गुरूदत्त फॅब्रिकेटर्स,,,,,
UP,MIDC Circle,एमआयडीसी सर्कल,,,,,
UP,Vartesh Flourist,वर्तेश फ्लोरिस्ट,,,,,
UP,Nanavli Phata,नानावली फाटा,,,,,
UP,JCB,जेसीबी,,,,,
UP,Inland Containors,इनलॅन्ड कंटेनर्स,,,,,
UP,Posco Company,पास्को कंपनी,,,,,
UP,General Motors,जनरल मोटर्स,,,,,
UP,Hero Chassis,हिरो चेसीस,,,,,
UP,Navlakh Umbre Jalshuddhikaran Kendra,नवलाख उंबरे जल शुध्दीकरण केंद्र,,,,,
UP,Navlakh Umbre,नवलाख उंबरे,,,,,
UP,Poultry Farm Deccan,पोल्ट्री फार्म डेक्कन,,,,,
UP,MatoShree,मातोश्री,,,,,
UP,Bhegde Lawns,भेगडे लॉन्स,,,,,
UP,Vadgaon Mawal,वडगांव मावळ,,,,,
UP,Dange Chowk,डांगे चौक,,,,,
UP,Pandit Petrol Pump,पंडीत पेट्रोलपंप,,,,,
UP,Kala Khadak Vasahat,काळाखडक वसाहत,,,,,
UP,Bhumkar Chowk,भूमकर चौक,,,,,
UP,Sant Tukaram Mangal Karyalay,संत तुकाराममंगल कार्यालय,,,,,
UP,Bhumkarvasti,भूमकरवस्ती,,,,,
UP,Draupada Mangal Karyalay,द्रोपदी मंगल कार्यालय,,,,,
UP,Hinjawadigaon,हिंजवडीगांव,,,,,
UP,Jai Ganesh Vision,जय गणेश व्हिजन,,,,,
UP,Bhoirnagar,भोईरनगर,,,,,
UP,Indiranagar Chinchwad,इंदिरानगर चिंचवड,,,,,
UP,Premlok Park,प्रेमलोक पार्क,,,,,
UP,SKF,एसकेएफ,,,,,
UP,Chaphekar Chowk,चाफेकर चौक,,,,,
UP,Chinchwadenagar Corner,चिंचवडेनगर कॉर्नर,,,,,
UP,Chinchwade Farm,चिंचवडे फार्म,,,,,
UP,Walhekarwadi,वाल्हेकरवाडी,,,,,
UP,LIC Corner,एल आय सी कॉर्नर,,,,,
UP,Annapurna,अन्नपुर्णा,,,,,
UP,Yamunanagar Corner,यमुनानगर कॉर्नर,,,,,
UP,Ajanthanagar,अजंठानगर,,,,,
UP,Prashant Society,प्रशांत सोसायटी,,,,,
UP,Kasturi Market,कस्तुरी मार्केट,,,,,
UP,Krushnanagar Corner,कृष्णानगर कॉर्नर,,,,,
UP,Spine Road Chowk,स्पाईन रोड चौक,,,,,
UP,Shivtejnagar,शिवतेजनगर,,,,,
UP,Gharkul Vasahat Corner,घरकुल वसाहत कॉर्नर,,,,,
UP,Gharkul Vasahat Chikhali,घरकुल वसाहत चिखली ,,,,,
UP,Tapkirnagar Moshi Road,तापकीरनगर मोशी रोड,,,,,
UP,wahilenagar,वहीलेनगर,,,,,
UP,Dudulgaon,डूडूळगांव,,,,,
UP,Hawaldarvasti,हवलदारवस्ती,,,,,
UP,Sastevasti,सस्तेवस्ती,,,,,
UP,Alhatvasti,आल्हाटवस्ती,,,,,
UP,Nageshwar Vidyalay Phata,नागेश्वर विद्यालय फाटा,,,,,
UP,Modern College Moshi,मॉडर्न कॉलेज मोशी,,,,,
UP,Boratevasti Chikhali Road,बोराटे वस्ती चिखली रोड,,,,,
UP,Jadhavwadi Phata Chikhali,जाधववाडी फाटा चिखली ,,,,,
UP,Moi Phata,मोई फाटा,,,,,
UP,Chikhali,चिखली,,,,,
UP,Patilnagar,पाटीलनगर,,,,,
UP,Shelarvasti Talawade,शेलारवस्ती तळवडे,,,,,
UP,Talwade,तळवडे,,,,,
UP,Canbay Phata,कॅनबे फाटा,,,,,
UP,Devi Indrayani Society,देवी इंद्रायणी सोसायटी ,,,,,
UP,Talwade Jakat Naka,तळवडे जकात नाका,,,,,
UP,Vitthalwadi Dehu,विठ्ठलवाडी देहू,,,,,
UP,Talyacha Matha,तळ्याचा माथा,,,,,
UP,Jain Mandir Dehugaon,जैन मंदिर देहूगाव ,,,,,
UP,Gaikwadvasti Nandegaon,गायकवाडवस्ती नांदेगाव ,,,,,
UP,Shitolevasti Lavle,शितोळेवस्ती लवळे ,,,,,
UP,Gawadevasti,गावडेवस्ती,,,,,
UP,Satavvasti,सातववस्ती,,,,,
UP,Lavlegaon,लवळेगांव,,,,,
UP,Rautwadi,राऊतवाडी,,,,,
UP,Gavadevasti,गावडेवस्ती,,,,,
UP,Inamdarvasti Rahutwadi,इनामदार वस्ती राऊतवाडी,,,,,
UP,Rautnagar,राऊतनगर,,,,,
UP,Detwayalar Company,डेट वायलर कंपनी,,,,,
UP,Vallabhnagar ST Stand,वल्लभनगर एस टी स्टॅन्ड,,,,,
UP,Kundan Hotel,कुंदन हॉटेल,,,,,
UP,Gokul Hotel,गोकुळ हॉटेल,,,,,
UP,Shagun Chowk,शगुन चौक,,,,,
UP,Pimprinagar Ma Na Pa Shala,पिंपरी नगर म.न.पा. शाळा,,,,,
UP,Birla Hospital,बिर्ला हॉस्पीटल,,,,,
UP,Dattanagar Chinchwad Road,दत्तनगर चिंचवड रोड ,,,,,
UP,Pudumjee Paper Mill,पदमजी पेपर मिल,,,,,
UP,Thergaon Phata,थेरगांव फाटा,,,,,
UP,Ganeshnagar Hinjawadi Road,गणेशनगर हिंजवडी रोड,,,,,
UP,Pandit Automotive,पंडीत अ‍ॅटोमोबाईल,,,,,
UP,Hinjawadi Petrol Pump,हिंजवडी पेट्रोल पंप,,,,,
UP,Sakhrevasti,साखरेवस्ती,,,,,
UP,Gurukrupa Hospital,गुरूकृपा हॉस्पीटल,,,,,
UP,Dislevasti,दिसलेवस्ती,,,,,
UP,Shindenagar Mharunji,शिंदेनगर मारूंजी,,,,,
UP,Santkrupa Fabrication,संतकृपा फेब्रीकेशन,,,,,
UP,Alard College,आलाड कॉलेज,,,,,
UP,Hotel Mahima,हॉटेल महिमा,,,,,
UP,Marunjigaon,मारूंजीगांव,,,,,
UP,Motherson Company,मदरसन कंपनी,,,,,
UP,IIMS Institute,आयआयएमएस इन्स्टीट्युट,,,,,
UP,Vitbhatti Nere,विटभट्टी नेरे ,,,,,
UP,Dattawadi Kasarsai,दत्तवाडी कासारसाई,,,,,
UP,Sharwari Complex,शर्वरी कॉम्प्लेक्स,,,,,
UP,Sai Washing Center,साई वॉशिंग सेंटर,,,,,
UP,Kasarsai,कासारसाई ,,,,,
UP,Kasarsai Karkhana Phata,कासारसाई कारखाना फाटा,,,,,
UP,Inam Aali,इनाम आळी,,,,,
UP,Kasarsai Karkhana,कासरसाई कारखाना,,,,,
UP,Ganeshnagar Dange Chowk,गणेश नगर डांगे चौक,,,,,
UP,Bhagwat Mangal Karyalay,भागवत मंगल कार्यालय,,,,,
UP,Pachane Phata,पाचाणे फाटा,,,,,
UP,Poultry Farm Darshan,पोल्ट्री फार्म दर्शन,,,,,
UP,Bob International School,बॉब इंन्टरनॅशनल स्कुल,,,,,
UP,Chandkhed,चांदखेड,,,,,
